masterid,ReadingTypeId,ReadOn,Value,IsManualReading
78379967,1,2022-12-12 02:00:00.000000,122411,FALSE
78379967,1,2022-12-12 03:00:00.000000,122418,FALSE
78379967,1,2022-12-12 04:00:00.000000,122425,FALSE
78379967,1,2022-12-12 05:00:00.000000,122432,FALSE
78379967,1,2022-12-12 06:00:00.000000,122440,FALSE
78379967,1,2022-12-12 07:00:00.000000,122446,FALSE
78379967,1,2022-12-12 08:00:00.000000,122451,FALSE
78379967,1,2022-12-12 09:00:00.000000,122457,FALSE
78379967,1,2022-12-12 10:00:00.000000,122464,FALSE
78379967,1,2022-12-12 11:00:00.000000,122471,FALSE
78379967,1,2022-12-12 12:00:00.000000,122478,FALSE
78379967,1,2022-12-12 13:00:00.000000,122484,FALSE
78379967,1,2022-12-12 14:00:00.000000,122491,FALSE
78379967,1,2022-12-12 15:00:00.000000,122496,FALSE
78379967,1,2022-12-12 16:00:00.000000,122502,FALSE
78379967,1,2022-12-12 17:00:00.000000,122509,FALSE
78379967,1,2022-12-12 18:00:00.000000,122515,FALSE
78379967,1,2022-12-12 19:00:00.000000,122522,FALSE
78379967,1,2022-12-12 20:00:00.000000,122526,FALSE
78379967,1,2022-12-12 21:00:00.000000,122533,FALSE
78379967,1,2022-12-12 22:00:00.000000,122539,FALSE
78379967,1,2022-12-12 23:00:00.000000,122548,FALSE
78379967,1,2022-12-13 00:00:00.000000,122555,FALSE
78379967,1,2022-12-13 01:00:00.000000,122561,FALSE
78379967,1,2022-12-13 02:00:00.000000,122565,FALSE
78379967,1,2022-12-13 03:00:00.000000,122571,FALSE
78379967,1,2022-12-13 04:00:00.000000,122577,FALSE
78379967,1,2022-12-13 05:00:00.000000,122584,FALSE
78379967,1,2022-12-13 06:00:00.000000,122591,FALSE
78379967,1,2022-12-13 07:00:00.000000,122597,FALSE
78379967,1,2022-12-13 08:00:00.000000,122604,FALSE
78379967,1,2022-12-13 09:00:00.000000,122611,FALSE
78379967,1,2022-12-13 10:00:00.000000,122619,FALSE
78379967,1,2022-12-13 11:00:00.000000,122628,FALSE
78379967,1,2022-12-13 12:00:00.000000,122635,FALSE
78379967,1,2022-12-13 13:00:00.000000,122643,FALSE
78379967,1,2022-12-13 14:00:00.000000,122649,FALSE
78379967,1,2022-12-13 15:00:00.000000,122653,FALSE
78379967,1,2022-12-13 16:00:00.000000,122661,FALSE
78379967,1,2022-12-13 17:00:00.000000,122668,FALSE
78379967,1,2022-12-13 18:00:00.000000,122675,FALSE
78379967,1,2022-12-13 19:00:00.000000,122682,FALSE
78379967,1,2022-12-13 20:00:00.000000,122689,FALSE
78379967,1,2022-12-13 21:00:00.000000,122695,FALSE
78379967,1,2022-12-13 22:00:00.000000,122698,FALSE
78379967,2,2022-11-17 22:00:00.000000,26464,FALSE
78379967,2,2022-11-18 22:00:00.000000,26490,FALSE
78379967,2,2022-11-19 22:00:00.000000,26520,FALSE
78379967,2,2022-11-20 22:00:00.000000,26555,FALSE
78379967,2,2022-11-21 22:00:00.000000,26589,FALSE
78379967,2,2022-11-22 22:00:00.000000,26620,FALSE
78379967,2,2022-11-23 00:00:00.000000,26623,FALSE
78379967,2,2022-11-23 01:00:00.000000,26624,FALSE
78379967,2,2022-11-23 02:00:00.000000,26626,FALSE
78379967,2,2022-11-23 03:00:00.000000,26626,FALSE
78379967,2,2022-11-23 04:00:00.000000,26628,FALSE
78379967,2,2022-11-23 05:00:00.000000,26629,FALSE
78379967,2,2022-11-23 06:00:00.000000,26630,FALSE
78379967,2,2022-11-23 07:00:00.000000,26631,FALSE
78379967,2,2022-11-23 08:00:00.000000,26633,FALSE
78379967,2,2022-11-23 09:00:00.000000,26634,FALSE
78379967,2,2022-11-23 10:00:00.000000,26635,FALSE
78379967,2,2022-11-23 11:00:00.000000,26636,FALSE
78379967,2,2022-11-23 12:00:00.000000,26637,FALSE
78379967,2,2022-11-23 13:00:00.000000,26638,FALSE
78379967,2,2022-11-23 14:00:00.000000,26639,FALSE
78379967,2,2022-11-23 15:00:00.000000,26640,FALSE
78379967,2,2022-11-23 16:00:00.000000,26641,FALSE
78379967,2,2022-11-23 17:00:00.000000,26642,FALSE
78379967,2,2022-11-23 18:00:00.000000,26643,FALSE
78379967,2,2022-11-23 19:00:00.000000,26644,FALSE
78379967,2,2022-11-23 20:00:00.000000,26644,FALSE
78379967,2,2022-11-23 21:00:00.000000,26645,FALSE
78379967,2,2022-11-23 22:00:00.000000,26647,FALSE
78379967,2,2022-11-23 23:00:00.000000,26648,FALSE
78379967,2,2022-11-24 00:00:00.000000,26648,FALSE
78379967,2,2022-11-24 01:00:00.000000,26650,FALSE
78379967,2,2022-11-24 02:00:00.000000,26650,FALSE
78379967,2,2022-11-24 03:00:00.000000,26651,FALSE
78379967,2,2022-11-24 04:00:00.000000,26653,FALSE
78379967,2,2022-11-24 05:00:00.000000,26653,FALSE
78379967,2,2022-11-24 06:00:00.000000,26654,FALSE
78379967,2,2022-11-24 07:00:00.000000,26655,FALSE
78379967,2,2022-11-24 08:00:00.000000,26656,FALSE
78379967,2,2022-11-24 09:00:00.000000,26657,FALSE
78379967,2,2022-11-24 10:00:00.000000,26659,FALSE
78379967,2,2022-11-24 11:00:00.000000,26659,FALSE
78379967,2,2022-11-24 12:00:00.000000,26661,FALSE
78379967,2,2022-11-24 13:00:00.000000,26662,FALSE
78379967,2,2022-11-24 14:00:00.000000,26662,FALSE
78379967,2,2022-11-24 15:00:00.000000,26664,FALSE
78379967,2,2022-11-24 16:00:00.000000,26665,FALSE
78379967,2,2022-11-24 17:00:00.000000,26665,FALSE
78379967,2,2022-11-24 18:00:00.000000,26666,FALSE
78379967,2,2022-11-24 19:00:00.000000,26668,FALSE
78379967,2,2022-11-24 20:00:00.000000,26668,FALSE
78379967,2,2022-11-24 21:00:00.000000,26669,FALSE
78379967,2,2022-11-24 22:00:00.000000,26670,FALSE
78379967,2,2022-11-24 23:00:00.000000,26671,FALSE
78379967,2,2022-11-25 00:00:00.000000,26672,FALSE
78379967,2,2022-11-25 01:00:00.000000,26673,FALSE
78379967,2,2022-11-25 02:00:00.000000,26674,FALSE
78379967,2,2022-11-25 03:00:00.000000,26675,FALSE
78379967,2,2022-11-25 04:00:00.000000,26676,FALSE
78379967,2,2022-11-25 05:00:00.000000,26677,FALSE
78379967,2,2022-11-25 06:00:00.000000,26678,FALSE
78379967,2,2022-11-25 07:00:00.000000,26679,FALSE
78379967,2,2022-11-25 08:00:00.000000,26680,FALSE
78379967,2,2022-11-25 09:00:00.000000,26681,FALSE
78379967,2,2022-11-25 10:00:00.000000,26682,FALSE
78379967,2,2022-11-25 11:00:00.000000,26683,FALSE
78379967,2,2022-11-25 12:00:00.000000,26684,FALSE
78379967,2,2022-11-25 13:00:00.000000,26684,FALSE
78379967,2,2022-11-25 14:00:00.000000,26685,FALSE
78379967,2,2022-11-25 15:00:00.000000,26686,FALSE
78379967,2,2022-11-25 16:00:00.000000,26687,FALSE
78379967,2,2022-11-25 17:00:00.000000,26688,FALSE
78379967,2,2022-11-25 18:00:00.000000,26689,FALSE
78379967,2,2022-11-25 19:00:00.000000,26690,FALSE
78379967,2,2022-11-25 20:00:00.000000,26691,FALSE
78379967,2,2022-11-25 21:00:00.000000,26692,FALSE
78379967,2,2022-11-25 22:00:00.000000,26693,FALSE
78379967,2,2022-11-25 23:00:00.000000,26694,FALSE
78379967,2,2022-11-26 00:00:00.000000,26695,FALSE
78379967,2,2022-11-26 01:00:00.000000,26696,FALSE
78379967,2,2022-11-26 02:00:00.000000,26696,FALSE
78379967,2,2022-11-26 03:00:00.000000,26698,FALSE
78379967,2,2022-11-26 04:00:00.000000,26699,FALSE
78379967,2,2022-11-26 05:00:00.000000,26699,FALSE
78379967,2,2022-11-26 06:00:00.000000,26700,FALSE
78379967,2,2022-11-26 07:00:00.000000,26701,FALSE
78379967,2,2022-11-26 08:00:00.000000,26702,FALSE
78379967,2,2022-11-26 09:00:00.000000,26703,FALSE
78379967,2,2022-11-26 10:00:00.000000,26704,FALSE
78379967,2,2022-11-26 11:00:00.000000,26705,FALSE
78379967,2,2022-11-26 12:00:00.000000,26706,FALSE
78379967,2,2022-11-26 13:00:00.000000,26707,FALSE
78379967,2,2022-11-26 14:00:00.000000,26708,FALSE
78379967,2,2022-11-26 15:00:00.000000,26709,FALSE
78379967,2,2022-11-26 16:00:00.000000,26710,FALSE
78379967,2,2022-11-26 17:00:00.000000,26711,FALSE
78379967,2,2022-11-26 18:00:00.000000,26711,FALSE
78379967,2,2022-11-26 19:00:00.000000,26712,FALSE
78379967,2,2022-11-26 20:00:00.000000,26713,FALSE
78379967,2,2022-11-26 21:00:00.000000,26714,FALSE
78379967,2,2022-11-26 22:00:00.000000,26715,FALSE
78379967,2,2022-11-26 23:00:00.000000,26716,FALSE
78379967,2,2022-11-27 00:00:00.000000,26717,FALSE
78379967,2,2022-11-27 01:00:00.000000,26718,FALSE
78379967,2,2022-11-27 02:00:00.000000,26719,FALSE
78379967,2,2022-11-27 03:00:00.000000,26720,FALSE
78379967,2,2022-11-27 04:00:00.000000,26721,FALSE
78379967,2,2022-11-27 05:00:00.000000,26722,FALSE
78379967,2,2022-11-27 06:00:00.000000,26723,FALSE
78379967,2,2022-11-27 07:00:00.000000,26724,FALSE
78379967,2,2022-11-27 08:00:00.000000,26725,FALSE
78379967,2,2022-11-27 09:00:00.000000,26726,FALSE
78379967,2,2022-11-27 10:00:00.000000,26727,FALSE
78379967,2,2022-11-27 11:00:00.000000,26727,FALSE
78379967,2,2022-11-27 12:00:00.000000,26728,FALSE
78379967,2,2022-11-27 13:00:00.000000,26729,FALSE
78379967,2,2022-11-27 14:00:00.000000,26730,FALSE
78379967,2,2022-11-27 15:00:00.000000,26731,FALSE
78379967,2,2022-11-27 16:00:00.000000,26732,FALSE
78379967,2,2022-11-27 17:00:00.000000,26733,FALSE
78379967,2,2022-11-27 18:00:00.000000,26734,FALSE
78379967,2,2022-11-27 19:00:00.000000,26735,FALSE
78379967,2,2022-11-27 20:00:00.000000,26736,FALSE
78379967,2,2022-11-27 21:00:00.000000,26737,FALSE
78379967,2,2022-11-27 22:00:00.000000,26738,FALSE
78379967,2,2022-11-27 23:00:00.000000,26739,FALSE
78379967,2,2022-11-28 00:00:00.000000,26740,FALSE
78379967,2,2022-11-28 01:00:00.000000,26741,FALSE
78379967,2,2022-11-28 02:00:00.000000,26742,FALSE
78379967,2,2022-11-28 03:00:00.000000,26743,FALSE
78379967,2,2022-11-28 04:00:00.000000,26743,FALSE
78379967,2,2022-11-28 05:00:00.000000,26744,FALSE
78379967,2,2022-11-28 06:00:00.000000,26745,FALSE
78379967,2,2022-11-28 07:00:00.000000,26746,FALSE
78379967,2,2022-11-28 08:00:00.000000,26747,FALSE
78379967,2,2022-11-28 09:00:00.000000,26748,FALSE
78379967,2,2022-11-28 10:00:00.000000,26749,FALSE
78379967,2,2022-11-28 11:00:00.000000,26750,FALSE
78379967,2,2022-11-28 12:00:00.000000,26751,FALSE
78379967,2,2022-11-28 13:00:00.000000,26752,FALSE
78379967,2,2022-11-28 14:00:00.000000,26753,FALSE
78379967,2,2022-11-28 15:00:00.000000,26754,FALSE
78379967,2,2022-11-28 16:00:00.000000,26755,FALSE
78379967,2,2022-11-28 17:00:00.000000,26756,FALSE
78379967,2,2022-11-28 18:00:00.000000,26757,FALSE
78379967,2,2022-11-28 19:00:00.000000,26758,FALSE
78379967,2,2022-11-28 20:00:00.000000,26759,FALSE
78379967,2,2022-11-28 21:00:00.000000,26760,FALSE
78379967,2,2022-11-28 22:00:00.000000,26761,FALSE
78379967,2,2022-11-28 23:00:00.000000,26762,FALSE
78379967,2,2022-11-29 00:00:00.000000,26763,FALSE
78379967,2,2022-11-29 01:00:00.000000,26764,FALSE
78379967,2,2022-11-29 02:00:00.000000,26765,FALSE
78379967,2,2022-11-29 03:00:00.000000,26766,FALSE
78379967,2,2022-11-29 04:00:00.000000,26767,FALSE
78379967,2,2022-11-29 05:00:00.000000,26768,FALSE
78379967,2,2022-11-29 06:00:00.000000,26769,FALSE
78379967,2,2022-11-29 07:00:00.000000,26770,FALSE
78379967,2,2022-11-29 08:00:00.000000,26771,FALSE
78379967,2,2022-11-29 09:00:00.000000,26772,FALSE
78379967,2,2022-11-29 10:00:00.000000,26773,FALSE
78379967,2,2022-11-29 11:00:00.000000,26774,FALSE
78379967,2,2022-11-29 12:00:00.000000,26775,FALSE
78379967,2,2022-11-29 13:00:00.000000,26776,FALSE
78379967,2,2022-11-29 14:00:00.000000,26777,FALSE
78379967,2,2022-11-29 15:00:00.000000,26778,FALSE
78379967,2,2022-11-29 16:00:00.000000,26779,FALSE
78379967,2,2022-11-29 17:00:00.000000,26780,FALSE
78379967,2,2022-11-29 18:00:00.000000,26781,FALSE
78379967,2,2022-11-29 19:00:00.000000,26782,FALSE
78379967,2,2022-11-29 20:00:00.000000,26783,FALSE
78379967,2,2022-11-29 21:00:00.000000,26784,FALSE
78379967,2,2022-11-29 22:00:00.000000,26785,FALSE
78379967,2,2022-11-29 23:00:00.000000,26786,FALSE
78379967,2,2022-11-30 00:00:00.000000,26787,FALSE
78379967,2,2022-11-30 01:00:00.000000,26788,FALSE
78379967,2,2022-11-30 02:00:00.000000,26789,FALSE
78379967,2,2022-11-30 03:00:00.000000,26790,FALSE
78379967,2,2022-11-30 04:00:00.000000,26791,FALSE
78379967,2,2022-11-30 05:00:00.000000,26793,FALSE
78379967,2,2022-11-30 06:00:00.000000,26794,FALSE
78379967,2,2022-11-30 07:00:00.000000,26795,FALSE
78379967,2,2022-11-30 08:00:00.000000,26797,FALSE
78379967,2,2022-11-30 09:00:00.000000,26797,FALSE
78379967,2,2022-11-30 10:00:00.000000,26798,FALSE
78379967,2,2022-11-30 11:00:00.000000,26800,FALSE
78379967,2,2022-11-30 12:00:00.000000,26801,FALSE
78379967,2,2022-11-30 13:00:00.000000,26802,FALSE
78379967,2,2022-11-30 14:00:00.000000,26803,FALSE
78379967,2,2022-11-30 15:00:00.000000,26804,FALSE
78379967,2,2022-11-30 16:00:00.000000,26805,FALSE
78379967,2,2022-11-30 17:00:00.000000,26807,FALSE
78379967,2,2022-11-30 18:00:00.000000,26807,FALSE
78379967,2,2022-11-30 19:00:00.000000,26809,FALSE
78379967,2,2022-11-30 20:00:00.000000,26809,FALSE
78379967,2,2022-11-30 21:00:00.000000,26811,FALSE
78379967,2,2022-11-30 22:00:00.000000,26812,FALSE
78379967,2,2022-11-30 23:00:00.000000,26813,FALSE
78379967,2,2022-12-01 00:00:00.000000,26815,FALSE
78379967,2,2022-12-01 01:00:00.000000,26816,FALSE
78379967,2,2022-12-01 02:00:00.000000,26817,FALSE
78379967,2,2022-12-01 03:00:00.000000,26818,FALSE
78379967,2,2022-12-01 04:00:00.000000,26820,FALSE
78379967,2,2022-12-01 05:00:00.000000,26821,FALSE
78379967,2,2022-12-01 06:00:00.000000,26822,FALSE
78379967,2,2022-12-01 07:00:00.000000,26823,FALSE
78379967,2,2022-12-01 08:00:00.000000,26825,FALSE
78379967,2,2022-12-01 09:00:00.000000,26826,FALSE
78379967,2,2022-12-01 10:00:00.000000,26828,FALSE
78379967,2,2022-12-01 11:00:00.000000,26828,FALSE
78379967,2,2022-12-01 12:00:00.000000,26829,FALSE
78379967,2,2022-12-01 13:00:00.000000,26830,FALSE
78379967,2,2022-12-01 14:00:00.000000,26831,FALSE
78379967,2,2022-12-01 15:00:00.000000,26832,FALSE
78379967,2,2022-12-01 16:00:00.000000,26834,FALSE
78379967,2,2022-12-01 17:00:00.000000,26835,FALSE
78379967,2,2022-12-01 18:00:00.000000,26836,FALSE
78379967,2,2022-12-01 19:00:00.000000,26837,FALSE
78379967,2,2022-12-01 20:00:00.000000,26838,FALSE
78379967,2,2022-12-01 21:00:00.000000,26840,FALSE
78379967,2,2022-12-01 22:00:00.000000,26841,FALSE
78379967,2,2022-12-01 23:00:00.000000,26842,FALSE
78379967,2,2022-12-02 00:00:00.000000,26843,FALSE
78379967,2,2022-12-02 01:00:00.000000,26845,FALSE
78379967,2,2022-12-02 02:00:00.000000,26846,FALSE
78379967,2,2022-12-02 03:00:00.000000,26847,FALSE
78379967,2,2022-12-02 04:00:00.000000,26848,FALSE
78379967,2,2022-12-02 05:00:00.000000,26849,FALSE
78379967,2,2022-12-02 06:00:00.000000,26851,FALSE
78379967,2,2022-12-02 07:00:00.000000,26852,FALSE
78379967,2,2022-12-02 08:00:00.000000,26853,FALSE
78379967,2,2022-12-02 09:00:00.000000,26855,FALSE
78379967,2,2022-12-02 10:00:00.000000,26856,FALSE
78379967,2,2022-12-02 11:00:00.000000,26857,FALSE
78379967,2,2022-12-02 12:00:00.000000,26858,FALSE
78379967,2,2022-12-02 13:00:00.000000,26859,FALSE
78379967,2,2022-12-02 14:00:00.000000,26860,FALSE
78379967,2,2022-12-02 15:00:00.000000,26861,FALSE
78379967,2,2022-12-02 16:00:00.000000,26862,FALSE
78379967,2,2022-12-02 17:00:00.000000,26863,FALSE
78379967,2,2022-12-02 18:00:00.000000,26865,FALSE
78379967,2,2022-12-02 19:00:00.000000,26866,FALSE
78379967,2,2022-12-02 20:00:00.000000,26867,FALSE
78379967,2,2022-12-02 21:00:00.000000,26868,FALSE
78379967,2,2022-12-02 22:00:00.000000,26869,FALSE
78379967,2,2022-12-02 23:00:00.000000,26871,FALSE
78379967,2,2022-12-03 00:00:00.000000,26872,FALSE
78379967,2,2022-12-03 01:00:00.000000,26873,FALSE
78379967,2,2022-12-03 02:00:00.000000,26874,FALSE
78379967,2,2022-12-03 03:00:00.000000,26875,FALSE
78379967,2,2022-12-03 04:00:00.000000,26876,FALSE
78379967,2,2022-12-03 05:00:00.000000,26878,FALSE
78379967,2,2022-12-03 06:00:00.000000,26879,FALSE
78379967,2,2022-12-03 07:00:00.000000,26881,FALSE
78379967,2,2022-12-03 08:00:00.000000,26882,FALSE
78379967,2,2022-12-03 09:00:00.000000,26883,FALSE
78379967,2,2022-12-03 10:00:00.000000,26884,FALSE
78379967,2,2022-12-03 11:00:00.000000,26886,FALSE
78379967,2,2022-12-03 12:00:00.000000,26887,FALSE
78379967,2,2022-12-03 13:00:00.000000,26888,FALSE
78379967,2,2022-12-03 14:00:00.000000,26889,FALSE
78379967,2,2022-12-03 15:00:00.000000,26890,FALSE
78379967,2,2022-12-03 16:00:00.000000,26892,FALSE
78379967,2,2022-12-03 17:00:00.000000,26893,FALSE
78379967,2,2022-12-03 18:00:00.000000,26894,FALSE
78379967,2,2022-12-03 19:00:00.000000,26895,FALSE
78379967,2,2022-12-03 20:00:00.000000,26897,FALSE
78379967,2,2022-12-03 21:00:00.000000,26898,FALSE
78379967,2,2022-12-03 22:00:00.000000,26899,FALSE
78379967,2,2022-12-03 23:00:00.000000,26901,FALSE
78379967,2,2022-12-04 00:00:00.000000,26902,FALSE
78379967,2,2022-12-04 01:00:00.000000,26903,FALSE
78379967,2,2022-12-04 02:00:00.000000,26904,FALSE
78379967,2,2022-12-04 03:00:00.000000,26905,FALSE
78379967,2,2022-12-04 04:00:00.000000,26907,FALSE
78379967,2,2022-12-04 05:00:00.000000,26908,FALSE
78379967,2,2022-12-04 06:00:00.000000,26910,FALSE
78379967,2,2022-12-04 07:00:00.000000,26911,FALSE
78379967,2,2022-12-04 08:00:00.000000,26912,FALSE
78379967,2,2022-12-04 09:00:00.000000,26914,FALSE
78379967,2,2022-12-04 10:00:00.000000,26915,FALSE
78379967,2,2022-12-04 11:00:00.000000,26916,FALSE
78379967,2,2022-12-04 12:00:00.000000,26917,FALSE
78379967,2,2022-12-04 13:00:00.000000,26919,FALSE
78379967,2,2022-12-04 14:00:00.000000,26920,FALSE
78379967,2,2022-12-04 15:00:00.000000,26921,FALSE
78379967,2,2022-12-04 16:00:00.000000,26923,FALSE
78379967,2,2022-12-04 17:00:00.000000,26923,FALSE
78379967,2,2022-12-04 18:00:00.000000,26925,FALSE
78379967,2,2022-12-04 19:00:00.000000,26926,FALSE
78379967,2,2022-12-04 20:00:00.000000,26927,FALSE
78379967,2,2022-12-04 21:00:00.000000,26929,FALSE
78379967,2,2022-12-04 22:00:00.000000,26930,FALSE
78379967,2,2022-12-04 23:00:00.000000,26931,FALSE
78379967,2,2022-12-05 00:00:00.000000,26932,FALSE
78379967,2,2022-12-05 01:00:00.000000,26934,FALSE
78379967,2,2022-12-05 02:00:00.000000,26935,FALSE
78379967,2,2022-12-05 03:00:00.000000,26937,FALSE
78379967,2,2022-12-05 04:00:00.000000,26937,FALSE
78379967,2,2022-12-05 05:00:00.000000,26939,FALSE
78379967,2,2022-12-05 06:00:00.000000,26940,FALSE
78379967,2,2022-12-05 07:00:00.000000,26941,FALSE
78379967,2,2022-12-05 08:00:00.000000,26942,FALSE
78379967,2,2022-12-05 09:00:00.000000,26944,FALSE
78379967,2,2022-12-05 10:00:00.000000,26945,FALSE
78379967,2,2022-12-05 11:00:00.000000,26946,FALSE
78379967,2,2022-12-05 12:00:00.000000,26947,FALSE
78379967,2,2022-12-05 13:00:00.000000,26948,FALSE
78379967,2,2022-12-05 14:00:00.000000,26949,FALSE
78379967,2,2022-12-05 15:00:00.000000,26950,FALSE
78379967,2,2022-12-05 16:00:00.000000,26951,FALSE
78379967,2,2022-12-05 17:00:00.000000,26953,FALSE
78379967,2,2022-12-05 18:00:00.000000,26954,FALSE
78379967,2,2022-12-05 19:00:00.000000,26955,FALSE
78379967,2,2022-12-05 20:00:00.000000,26956,FALSE
78379967,2,2022-12-05 21:00:00.000000,26958,FALSE
78379967,2,2022-12-05 22:00:00.000000,26959,FALSE
78379967,2,2022-12-05 23:00:00.000000,26961,FALSE
78379967,2,2022-12-06 00:00:00.000000,26962,FALSE
78379967,2,2022-12-06 01:00:00.000000,26963,FALSE
78379967,2,2022-12-06 02:00:00.000000,26964,FALSE
78379967,2,2022-12-06 03:00:00.000000,26965,FALSE
78379967,2,2022-12-06 04:00:00.000000,26967,FALSE
78379967,2,2022-12-06 05:00:00.000000,26968,FALSE
78379967,2,2022-12-06 06:00:00.000000,26969,FALSE
78379967,2,2022-12-06 07:00:00.000000,26970,FALSE
78379967,2,2022-12-06 08:00:00.000000,26971,FALSE
78379967,2,2022-12-06 09:00:00.000000,26972,FALSE
78379967,2,2022-12-06 10:00:00.000000,26974,FALSE
78379967,2,2022-12-06 11:00:00.000000,26975,FALSE
78379967,2,2022-12-06 12:00:00.000000,26976,FALSE
78379967,2,2022-12-06 13:00:00.000000,26977,FALSE
78379967,2,2022-12-06 14:00:00.000000,26979,FALSE
78379967,2,2022-12-06 15:00:00.000000,26980,FALSE
78379967,2,2022-12-06 16:00:00.000000,26981,FALSE
78379967,2,2022-12-06 17:00:00.000000,26983,FALSE
78379967,2,2022-12-06 18:00:00.000000,26984,FALSE
78379967,2,2022-12-06 19:00:00.000000,26985,FALSE
78379967,2,2022-12-06 20:00:00.000000,26986,FALSE
78379967,2,2022-12-06 21:00:00.000000,26988,FALSE
78379967,2,2022-12-06 22:00:00.000000,26989,FALSE
78379967,2,2022-12-06 23:00:00.000000,26991,FALSE
78379967,2,2022-12-07 00:00:00.000000,26992,FALSE
78379967,2,2022-12-07 01:00:00.000000,26994,FALSE
78379967,2,2022-12-07 02:00:00.000000,26995,FALSE
78379967,2,2022-12-07 03:00:00.000000,26996,FALSE
78379967,2,2022-12-07 04:00:00.000000,26998,FALSE
78379967,2,2022-12-07 05:00:00.000000,26999,FALSE
78379967,2,2022-12-07 06:00:00.000000,27001,FALSE
78379967,2,2022-12-07 07:00:00.000000,27002,FALSE
78379967,2,2022-12-07 08:00:00.000000,27004,FALSE
78379967,2,2022-12-07 09:00:00.000000,27005,FALSE
78379967,2,2022-12-07 10:00:00.000000,27007,FALSE
78379967,2,2022-12-07 11:00:00.000000,27008,FALSE
78379967,2,2022-12-07 12:00:00.000000,27010,FALSE
78379967,2,2022-12-07 13:00:00.000000,27011,FALSE
78379967,2,2022-12-07 14:00:00.000000,27012,FALSE
78379967,2,2022-12-07 15:00:00.000000,27014,FALSE
78379967,2,2022-12-07 16:00:00.000000,27015,FALSE
78379967,2,2022-12-07 17:00:00.000000,27017,FALSE
78379967,2,2022-12-07 18:00:00.000000,27018,FALSE
78379967,2,2022-12-07 19:00:00.000000,27020,FALSE
78379967,2,2022-12-07 20:00:00.000000,27021,FALSE
78379967,2,2022-12-07 21:00:00.000000,27023,FALSE
78379967,2,2022-12-07 22:00:00.000000,27024,FALSE
78379967,2,2022-12-07 23:00:00.000000,27025,FALSE
78379967,2,2022-12-08 00:00:00.000000,27026,FALSE
78379967,2,2022-12-08 01:00:00.000000,27028,FALSE
78379967,2,2022-12-08 02:00:00.000000,27029,FALSE
78379967,2,2022-12-08 03:00:00.000000,27030,FALSE
78379967,2,2022-12-08 04:00:00.000000,27032,FALSE
78379967,2,2022-12-08 05:00:00.000000,27033,FALSE
78379967,2,2022-12-08 06:00:00.000000,27034,FALSE
78379967,2,2022-12-08 07:00:00.000000,27036,FALSE
78379967,2,2022-12-08 08:00:00.000000,27037,FALSE
78379967,2,2022-12-08 09:00:00.000000,27038,FALSE
78379967,2,2022-12-08 10:00:00.000000,27040,FALSE
78379967,2,2022-12-08 11:00:00.000000,27041,FALSE
78379967,2,2022-12-08 12:00:00.000000,27043,FALSE
78379967,2,2022-12-08 13:00:00.000000,27044,FALSE
78379967,2,2022-12-08 14:00:00.000000,27046,FALSE
78379967,2,2022-12-08 15:00:00.000000,27047,FALSE
78379967,2,2022-12-08 16:00:00.000000,27048,FALSE
78379967,2,2022-12-08 17:00:00.000000,27050,FALSE
78379967,2,2022-12-08 18:00:00.000000,27051,FALSE
78379967,2,2022-12-08 19:00:00.000000,27052,FALSE
78379967,2,2022-12-08 20:00:00.000000,27054,FALSE
78379967,2,2022-12-08 21:00:00.000000,27055,FALSE
78379967,2,2022-12-08 22:00:00.000000,27057,FALSE
78379967,2,2022-12-08 23:00:00.000000,27058,FALSE
78379967,2,2022-12-09 00:00:00.000000,27059,FALSE
78379967,2,2022-12-09 01:00:00.000000,27061,FALSE
78379967,2,2022-12-09 02:00:00.000000,27062,FALSE
78379967,2,2022-12-09 03:00:00.000000,27064,FALSE
78379967,2,2022-12-09 04:00:00.000000,27065,FALSE
78379967,2,2022-12-09 05:00:00.000000,27067,FALSE
78379967,2,2022-12-09 06:00:00.000000,27068,FALSE
78379967,2,2022-12-09 07:00:00.000000,27070,FALSE
78379967,2,2022-12-09 08:00:00.000000,27071,FALSE
78379967,2,2022-12-09 09:00:00.000000,27072,FALSE
78379967,2,2022-12-09 10:00:00.000000,27074,FALSE
78379967,2,2022-12-09 11:00:00.000000,27075,FALSE
78379967,2,2022-12-09 12:00:00.000000,27077,FALSE
78379967,2,2022-12-09 13:00:00.000000,27078,FALSE
78379967,2,2022-12-09 14:00:00.000000,27079,FALSE
78379967,2,2022-12-09 15:00:00.000000,27081,FALSE
78379967,2,2022-12-09 16:00:00.000000,27082,FALSE
78379967,2,2022-12-09 17:00:00.000000,27084,FALSE
78379967,2,2022-12-09 18:00:00.000000,27085,FALSE
78379967,2,2022-12-09 19:00:00.000000,27087,FALSE
78379967,2,2022-12-09 20:00:00.000000,27088,FALSE
78379967,2,2022-12-09 21:00:00.000000,27090,FALSE
78379967,2,2022-12-09 22:00:00.000000,27091,FALSE
78379967,2,2022-12-09 23:00:00.000000,27093,FALSE
78379967,2,2022-12-10 00:00:00.000000,27094,FALSE
78379967,2,2022-12-10 01:00:00.000000,27096,FALSE
78379967,2,2022-12-10 02:00:00.000000,27097,FALSE
78379967,2,2022-12-10 03:00:00.000000,27098,FALSE
78379967,2,2022-12-10 04:00:00.000000,27100,FALSE
78379967,2,2022-12-10 05:00:00.000000,27101,FALSE
